OTU.ID	Taxon	Confidence
ASV222	Bacteria;Acidobacteria;Subgroup 6	1
ASV223	Bacteria;Verrucomicrobia;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Candidatus Udaeobacter	0.999665222
ASV224	Bacteria;Acidobacteria;Blastocatellia (Subgroup 4);Pyrinomonadales;Pyrinomonadaceae;RB41	0.99993716
ASV225	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Microvirga	0.993033095
ASV226	Bacteria;Acidobacteria;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup 10;Acidobacteria bacterium WY11	0.779978033
ASV227	Bacteria;Acidobacteria;Acidobacteriia;Solibacterales;Solibacteraceae (Subgroup 3);Bryobacter	0.999293192
ASV228	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;uncultured;uncultured delta proteobacterium	0.988495879
ASV229	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatirosa;uncultured bacterium	0.934728155
ASV230	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae	0.999784427
ASV231	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;uncultured;uncultured Rhizobiales bacterium	0.876143871
ASV232	Bacteria;Acidobacteria;Subgroup 6	1
ASV233	Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae	0.999996976
ASV234	Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;TRA3-20	0.999647049
ASV235	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas	0.999972786
ASV236	Archaea;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Candidatus Nitrocosmicus;uncultured archaeon	0.734000401
ASV237	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Parviterribacter;uncultured bacterium	0.741113619
ASV238	Archaea;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae	0.999796553
ASV239	Bacteria;Actinobacteria;Actinobacteria;Frankiales;Geodermatophilaceae;Geodermatophilus;uncultured bacterium	0.925475521
ASV240	Archaea;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Candidatus Nitrososphaera;uncultured archaeon	0.928844915
ASV241	Bacteria;Acidobacteria;Blastocatellia (Subgroup 4);Pyrinomonadales;Pyrinomonadaceae;RB41;uncultured Acidobacterium sp.	0.951720551
ASV242	Bacteria;Actinobacteria;Rubrobacteria;Rubrobacterales;Rubrobacteriaceae;Rubrobacter	1
ASV243	Bacteria;Cyanobacteria;Oxyphotobacteria;Nostocales;Phormidiaceae;Tychonema CCAP 1459-11B;uncultured cyanobacterium	0.770215386
ASV244	Archaea;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Candidatus Nitrososphaera;uncultured crenarchaeote	0.869103088
ASV245	Archaea;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Candidatus Nitrososphaera	0.999999978
ASV246	Bacteria;Actinobacteria;Rubrobacteria;Rubrobacterales;Rubrobacteriaceae;Rubrobacter;uncultured actinobacterium	0.747083437
ASV247	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas	0.999942301
ASV248	Bacteria;Proteobacteria;Alphaproteobacteria;Tistrellales;Geminicoccaceae;Candidatus Alysiosphaera;uncultured bacterium	0.997175039
ASV249	Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides	0.999719817
ASV250	Bacteria;Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia	0.999181126
ASV251	Bacteria;Verrucomicrobia;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Candidatus Udaeobacter	0.999998615
ASV252	Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces	0.999988647
ASV253	Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;uncultured	0.816309519
ASV254	Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;SZB85;uncultured bacterium	0.735727345
ASV255	Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Ramlibacter	0.917441931
ASV256	Bacteria;Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Crossiella;uncultured bacterium	0.935088029
ASV257	Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;uncultured	0.72159028
ASV258	Bacteria;Planctomycetes;Planctomycetacia;Isosphaerales;Isosphaeraceae;uncultured	0.92261274
ASV259	Bacteria;Acidobacteria;Blastocatellia (Subgroup 4);Pyrinomonadales;Pyrinomonadaceae;RB41	0.999923638
ASV260	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas	0.999999987
ASV261	Bacteria;Verrucomicrobia;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Candidatus Udaeobacter;uncultured bacterium	0.820559764
ASV262	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rubellimicrobium;uncultured bacterium	0.937143066
ASV263	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;67-14	0.997306811
ASV264	Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;SZB85;uncultured bacterium	0.746135589
ASV265	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae	0.999999928
ASV266	Bacteria;Acidobacteria;Acidobacteriia;Solibacterales;Solibacteraceae (Subgroup 3);Bryobacter	0.998295506
ASV267	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;67-14;uncultured Rubrobacteria bacterium;uncultured Rubrobacteria bacterium	0.916824291
ASV268	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium	0.999412421
ASV269	Bacteria;Actinobacteria;Actinobacteria;Kineosporiales;Kineosporiaceae;Angustibacter;uncultured bacterium	0.997406761
ASV270	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales Incertae Sedis;Nordella	0.999998822
ASV271	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Psychroglaciecola;metagenome	0.84219575
ASV272	Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;Hymenobacteraceae;Adhaeribacter	0.999997977
ASV273	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;uncultured;uncultured bacterium	0.85579957
ASV274	Bacteria;Actinobacteria;Actinobacteria;Frankiales;Geodermatophilaceae;Geodermatophilus	0.82847669
ASV275	Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;uncultured	0.999927851
ASV276	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;bacteriap25;metagenome;metagenome	0.999999999
ASV277	Bacteria;Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Actinophytocola	0.937586577
ASV278	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;uncultured;uncultured bacterium	0.810366292
ASV279	Bacteria;Actinobacteria;Acidimicrobiia;IMCC26256	0.999482531
ASV280	Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae	0.999824795
ASV281	Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;Hymenobacteraceae;Adhaeribacter;uncultured bacterium	0.900517563
ASV282	Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;SZB85	0.990215114
ASV283	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured	0.999999989
ASV284	Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae	0.990056827
ASV285	Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales;JG30-KF-CM45;uncultured soil bacterium;uncultured soil bacterium	0.925809671
ASV286	Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae	0.999999995
ASV287	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas	0.992577092
ASV288	Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;uncultured;uncultured proteobacterium;uncultured proteobacterium	0.987723975
ASV289	Bacteria;FBP;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.949590499
ASV290	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Labraceae;Labrys;uncultured bacterium	0.737841908
ASV291	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rubellimicrobium	0.999742241
ASV292	Bacteria;Proteobacteria;Deltaproteobacteria;RCP2-54;uncultured Desulfuromonadales bacterium;uncultured Desulfuromonadales bacterium;uncultured Desulfuromonadales bacterium	0.764432619
ASV293	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus	0.999902752
ASV294	Bacteria;Acidobacteria;Blastocatellia (Subgroup 4);Pyrinomonadales;Pyrinomonadaceae;RB41;uncultured bacterium	0.875640995
ASV295	Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Marmoricola;uncultured bacterium	0.772010092
ASV296	Bacteria;Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia	0.999595031
ASV297	Bacteria;Actinobacteria;Rubrobacteria;Rubrobacterales;Rubrobacteriaceae;Rubrobacter	0.999999994
ASV298	Bacteria;Actinobacteria;Rubrobacteria;Rubrobacterales;Rubrobacteriaceae;Rubrobacter;uncultured Rubrobacter sp.	0.892736671
ASV299	Bacteria;Armatimonadetes;Armatimonadia;Armatimonadales;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.998388701
ASV300	Bacteria;Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;uncultured Pseudonocardia sp.	0.705346904
ASV301	Bacteria;Nitrospirae;Nitrospira;Nitrospirales;Nitrospiraceae;Nitrospira	1
ASV302	Bacteria;Actinobacteria;Rubrobacteria;Rubrobacterales;Rubrobacteriaceae;Rubrobacter	1
ASV303	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Segetibacter;uncultured bacterium	0.993436122
ASV304	Bacteria;Actinobacteria;Rubrobacteria;Rubrobacterales;Rubrobacteriaceae;Rubrobacter	1
ASV305	Bacteria;Acidobacteria;Subgroup 6	0.999999901
ASV306	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae	0.999790631
ASV307	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae	0.999999387
ASV308	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;bacteriap25;metagenome;metagenome	0.999999997
ASV309	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Devosiaceae;Devosia	0.759403058
ASV310	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;bacteriap25;metagenome;metagenome	0.999999971
ASV311	Archaea;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Candidatus Nitrososphaera;uncultured archaeon	0.794345018
ASV312	Bacteria;Actinobacteria;MB-A2-108;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.974064045
ASV313	Bacteria;Acidobacteria;Blastocatellia (Subgroup 4);Pyrinomonadales;Pyrinomonadaceae;RB41	0.999486957
ASV314	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Microvirga	0.972757467
ASV315	Archaea;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Candidatus Nitrocosmicus	0.911854201
ASV316	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Psychroglaciecola;uncultured bacterium	0.926756654
ASV317	Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Asanoa	0.84175882
ASV318	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae	0.999919173
ASV319	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Pseudolabrys	0.914111521
ASV320	Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillaceae;Skermanella	0.999954204
ASV321	Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae	0.999999989
ASV322	Bacteria;Verrucomicrobia;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Chthoniobacter;uncultured bacterium	0.732663152
ASV323	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rubellimicrobium;uncultured bacterium	0.877176876
ASV324	Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Micromonospora	0.937739839
ASV325	Bacteria;Acidobacteria;Blastocatellia (Subgroup 4);Pyrinomonadales;Pyrinomonadaceae;RB41	0.999281565
ASV326	Bacteria;Acidobacteria;Subgroup 6	1
ASV327	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae	0.960552777
ASV328	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.992947584
ASV329	Bacteria;Actinobacteria;Rubrobacteria;Rubrobacterales;Rubrobacteriaceae;Rubrobacter;uncultured actinobacterium	0.768554508
ASV330	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae	0.979290224
ASV331	Bacteria;Planctomycetes;Planctomycetacia;Isosphaerales;Isosphaeraceae;uncultured	0.994669475
ASV332	Bacteria;Proteobacteria;Alphaproteobacteria;Elsterales;uncultured	0.999993111
ASV333	Bacteria;Actinobacteria;Actinobacteria;Streptosporangiales;Streptosporangiaceae;Nonomuraea	0.998462608
ASV334	Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Belnapia	0.807623538
ASV335	Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;uncultured bacterium	0.743024653
ASV336	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;uncultured	0.999986541
ASV337	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Haliangiaceae;Haliangium	0.999994766
ASV338	Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;uncultured	0.999913105
ASV339	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured	0.999990263
ASV340	Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae	0.999970789
ASV341	Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidicaldus;uncultured bacterium	0.869618966
ASV342	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Psychroglaciecola;uncultured bacterium	0.706224531
ASV343	Bacteria;Acidobacteria;Blastocatellia (Subgroup 4);Pyrinomonadales;Pyrinomonadaceae;RB41	0.999652701
ASV344	Bacteria;Actinobacteria;Acidimicrobiia;IMCC26256	0.99969829
ASV345	Bacteria;Armatimonadetes;uncultured;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.964651637
ASV346	Archaea;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Candidatus Nitrocosmicus	0.758942584
ASV347	Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Belnapia	0.993164159
ASV348	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Segetibacter;uncultured bacterium	0.995406178
ASV349	Bacteria;Firmicutes;Bacilli;Bacillales	0.999999021
ASV350	Bacteria;Planctomycetes;Planctomycetacia;Isosphaerales;Isosphaeraceae;uncultured;Singulisphaera sp. WX23	0.904903487
ASV351	Bacteria;Actinobacteria;Rubrobacteria;Rubrobacterales;Rubrobacteriaceae;Rubrobacter	1
ASV352	Bacteria;Verrucomicrobia;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Chthoniobacter	0.99999998
ASV353	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Microvirga;Chelatococcus sp. P-117	0.80693744
ASV354	Bacteria;FBP;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.804662863
ASV355	Bacteria;Acidobacteria;Blastocatellia (Subgroup 4);Blastocatellales;Blastocatellaceae;Blastocatella	0.763805941
ASV356	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Segetibacter;uncultured bacterium	0.835323792
ASV357	Bacteria;Actinobacteria;Actinobacteria;Frankiales;Geodermatophilaceae;Blastococcus	0.999425504
ASV358	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;uncultured	0.774083974
ASV359	Bacteria;Nitrospirae;Nitrospira;Nitrospirales;Nitrospiraceae;Nitrospira	1
ASV360	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;67-14	0.999999963
ASV361	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus funiculus	0.926755388
ASV362	Bacteria;Chloroflexi;TK10;bacterium Ellin6543;bacterium Ellin6543;bacterium Ellin6543;bacterium Ellin6543	0.746950119
ASV363	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Bradyrhizobium	0.992473431
ASV364	Bacteria;Acidobacteria;Subgroup 6	1
ASV365	Archaea;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Candidatus Nitrososphaera	0.991521509
ASV366	Bacteria;Acidobacteria;Blastocatellia (Subgroup 4);Pyrinomonadales;Pyrinomonadaceae;RB41	0.999655969
ASV367	Bacteria;Actinobacteria;Rubrobacteria;Rubrobacterales;Rubrobacteriaceae;Rubrobacter;uncultured Rubrobacter sp.	0.771817044
ASV368	Archaea;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Candidatus Nitrososphaera	0.999908134
ASV369	Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae	0.999986025
ASV370	Bacteria;Acidobacteria;Subgroup 6	0.999999799
ASV371	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Segetibacter	0.999996992
ASV372	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Sinomonas	0.997470353
ASV373	Bacteria;Actinobacteria;Actinobacteria;Frankiales;Geodermatophilaceae;Blastococcus;uncultured bacterium	0.726581322
ASV374	Bacteria;Verrucomicrobia;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Candidatus Udaeobacter	0.999355733
ASV375	Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;uncultured	0.866340511
ASV376	Archaea;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Candidatus Nitrocosmicus	0.937756582
ASV377	Bacteria;Actinobacteria;Actinobacteria;Frankiales;Geodermatophilaceae;Modestobacter	0.997913512
ASV378	Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;Gaiellaceae;Gaiella;uncultured bacterium	0.822617516
ASV379	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured;uncultured Gemmatimonadales bacterium	0.830595885
ASV380	Archaea;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Candidatus Nitrocosmicus	0.81342659
ASV381	Bacteria;Acidobacteria;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup 10	0.999999708
ASV382	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Flavisolibacter;uncultured Flavobacterium sp.	0.964255093
ASV383	Bacteria;Acidobacteria;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup 10;uncultured soil bacterium	0.732949279
ASV384	Archaea;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Candidatus Nitrocosmicus;uncultured archaeon	0.704687623
ASV385	Bacteria;Actinobacteria;Actinobacteria;Frankiales;Geodermatophilaceae;Geodermatophilus	0.99977692
ASV386	Bacteria;Chloroflexi;KD4-96;uncultured bacterium;uncultured bacterium;uncultured bacterium;uncultured bacterium	0.995472025
ASV387	Bacteria;Actinobacteria;Rubrobacteria;Rubrobacterales;Rubrobacteriaceae;Rubrobacter	1
ASV388	Bacteria;Acidobacteria;Blastocatellia (Subgroup 4);Pyrinomonadales;Pyrinomonadaceae;RB41	0.99897752
ASV389	Bacteria;Acidobacteria;Subgroup 6	1
ASV390	Bacteria;Acidobacteria;Blastocatellia (Subgroup 4);Blastocatellales;Blastocatellaceae;Blastocatella;uncultured bacterium	0.947093866
ASV391	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;67-14	0.999894751
ASV392	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;67-14;uncultured actinobacterium;uncultured actinobacterium	0.927591854
ASV393	Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae	0.999914934
ASV394	Bacteria;Actinobacteria;Rubrobacteria;Rubrobacterales;Rubrobacteriaceae;Rubrobacter;uncultured bacterium	0.882068389
ASV395	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium	0.999949934
ASV396	Bacteria;Chloroflexi;KD4-96	0.999999998
ASV397	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Parviterribacter;uncultured bacterium	0.890377577
ASV398	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatirosa;uncultured bacterium	0.929455167
ASV399	Bacteria;Proteobacteria;Alphaproteobacteria;Elsterales;uncultured	0.999997599
ASV400	Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;TRA3-20	0.999883929
ASV401	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Segetibacter;uncultured Chitinophagaceae bacterium	0.829071162
ASV402	Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillaceae;uncultured;uncultured bacterium	0.999999992
ASV403	Archaea;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Candidatus Nitrososphaera;uncultured soil archaeon	0.75170253
ASV404	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Ferruginibacter	0.95259812
ASV405	Bacteria;Verrucomicrobia;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Candidatus Udaeobacter	0.9999989
ASV406	Bacteria;Acidobacteria;Blastocatellia (Subgroup 4);Blastocatellales;Blastocatellaceae;Blastocatella;uncultured bacterium	0.967855615
