OTU ID	N1.Rhizo	N10.Rhizo	N11.Rhizo	N12.Rhizo	N13.Rhizo	N14.Rhizo	N15.Rhizo	N16.Rhizo	N17.Rhizo	N18.Rhizo	N19.Rhizo	N2.Rhizo	N20.Rhizo	N21.Rhizo	N22.Rhizo	N23.Rhizo	N24.Rhizo	N25.Rhizo	N26.Rhizo	N27.Rhizo	N28.Rhizo	N29.Rhizo	N3.Rhizo	N30.Rhizo	N31.Rhizo	N32.Rhizo	N33.Rhizo	N34.Rhizo	N35.Rhizo	N36.Rhizo	N37.Rhizo	N38.Rhizo	N39.Rhizo	N4.Rhizo	N40.Rhizo	N41.Rhizo	N42.Rhizo	N43.Rhizo	N44.Rhizo	N45.Rhizo	N46.Rhizo	N47.Rhizo	N48.Rhizo	N49.Rhizo	N5.Rhizo	N50.Rhizo	N51.Rhizo	N52.Rhizo	N53.Rhizo	N54.Rhizo	N55.Rhizo	N56.Rhizo	N57.Rhizo	N58.Rhizo	N59.Rhizo	N6.Rhizo	N60.Rhizo	N61.Rhizo	N62.Rhizo	N63.Rhizo	N64.Rhizo	N65.Rhizo	N66.Rhizo	N67.Rhizo	N68.Rhizo	N7.Rhizo	N8.Rhizo	N9.Rhizo
ASV1727	0	0	0	0	3	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	12	4	0	0	1	2	2	0	0	0	0	0	1	0	1	0	0	0	11	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	5	4	5	0	0
ASV1728	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ASV1729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV173	0	0	0	0	0	0	1	0	0	0	3	0	0	0	1	1867	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	1	0	0	7	0	9	0	0	0	0	0	0	12	16	0	0	0	0	0	0	0	0	0	18	1	0	0	0	1	0	0	0	0	69	0
ASV1730	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	2	9	0	0	10	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
ASV1731	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ASV1732	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	4	0	0	0	0	0	0	11	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0
ASV1733	0	0	0	0	11	2	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ASV1734	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ASV1735	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	22	0	0	1
ASV1736	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	0	0	0	2	0	0	0	5	0	0	0	0	1	5	0	0	0	4	0	0	0	0	0	15	1	0	0	0	0	0	1	11	0	0	0	0	0	2	1	0	0	0	0	0	3	0	0
ASV1737	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	3	2	0	0	5	0	4	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	7	0	0	0	1	0	2	0	0	0	0	2	0	0	0	0	0	0	4
ASV1738	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	7	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
ASV1739	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0
ASV174	16	0	3	4	5	3	338	1	2	0	0	53	50	21	0	23	0	0	0	0	7	0	5	1	0	1	59	0	2	6	15	11	0	1	10	0	0	2	7	0	0	118	0	256	0	3	1	0	29	0	549	1	118	1	3	1	1	208	1	7	5	1	1	0	0	256	0	0
ASV1740	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0
ASV1741	3	0	1	0	1	1	3	2	2	1	0	1	4	1	0	2	1	2	1	2	2	1	0	1	2	1	1	1	0	3	0	1	1	0	0	0	1	2	1	3	0	0	0	1	0	0	2	0	1	0	1	1	0	1	1	1	2	0	3	3	0	0	0	1	1	2	0	1
ASV1742	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1743	0	0	10	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1744	0	5	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	9	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1745	0	0	0	0	0	6	0	2	8	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	1	4	0	0	0	6	0	0
ASV1746	0	3	0	0	6	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	5	0	22	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
ASV1747	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	8	0	2	0	1	0	0	0	0	32	0	1	3	0	0	7	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2	0	0	0	3	0	0	0	0	0
ASV1748	0	0	0	0	7	8	0	0	0	0	0	0	0	6	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	7	0	0	0	17	0	0	1	0	0	0	14	0	4	0	1	0	0	0	0	0	0	0	0	5	0	0	0	1	0	1	0	0	0	0	2	0	3
ASV1749	35	2	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV175	13	4	0	16	4	64	1	13	107	10	100	0	2	0	3	5	20	8	175	161	0	1	0	1	1	1	0	4	3	0	0	8	0	271	1	8	81	0	1	5	0	0	8	0	40	5	0	0	2	0	0	0	892	0	0	0	0	1	0	18	0	0	22	3	4	55	2	1
ASV1750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ASV1751	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	7	8	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0	0	6	0	0	0
ASV1752	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	4	18	2	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0
ASV1753	0	0	0	0	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	1	0	0	0	0	8	0	0	0	1	1	0	2	0	0	0	2	0	0	0	0	0	6	0	0	0	1	0	1	0	0	0	0	0	0	5	0	0	5
ASV1754	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	11	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	3	0	0
ASV1756	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5	0	1	0	0	0	3	0	7	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	3	0	0	0	0	0	0	12	2	0	0
ASV1757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1758	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	25	0	0	0	0	0	0	1	0	0	3	0
ASV1759	0	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV176	0	0	3	0	0	0	2	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	1	0	2125	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	10	0	3	0	0	0	0	10	0	1	2	0	0	0	1	0	0	0	0	0	3	1	0	0	0
ASV1760	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0	4	0	0	8	1	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	5	0	0	8
ASV1761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	1	0	0	0	0	0	0	4	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ASV1762	4	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	7	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	3	0	0	0	0	0	4	0	0	5	0	0	1	0	1	0	0	0	0	0	0	0	0	0
ASV1763	0	0	0	2	2	0	0	3	0	1	2	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0	0	3	0	0	0	3	6	0	0	0	0	0	3	1	0	0	3	0	1	0	0	0	0	7	1	0	2	0	0	0	0	3	3	0	9	2
ASV1764	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	12	0	0	4	0	0	0	0	0	4	0	0	0	0	0	2	4	0	0	0	0	0	1	0	1	0	0
ASV1765	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0	6	0	0	0	0	0	0	0	2	0	0	0	5	0	0	0	0	0	0	0	0	2	2
ASV1766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0
ASV1768	0	0	0	2	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	2	2	0	0	0	0	2	0	0	0	0	0	0
ASV1769	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV177	0	67	11	13	86	45	4	93	1	4	7	49	62	10	0	34	0	3	2	1	2	37	0	4	13	0	17	9	10	24	21	43	4	0	18	16	0	11	208	0	5	79	0	28	13	28	23	0	4	0	15	12	22	3	109	283	8	1	32	8	0	4	59	22	3	21	45	1
ASV1770	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	17	0	0	2	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0
ASV1771	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	3
ASV1772	0	0	0	0	0	0	0	0	0	5	0	0	0	0	3	0	0	0	0	5	2	2	1	0	7	0	0	0	0	0	0	0	0	0	2	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0
ASV1773	0	0	0	0	0	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	10	13	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
ASV1774	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
ASV1775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	16	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1777	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	3
ASV1778	2	7	0	1	2	1	0	8	1	2	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	2	3	2	0	4	0	0	1	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	7	0	6	0	0	0	0	0	0	0	6	0	1	0	1
ASV1779	0	0	3	0	0	3	0	0	0	0	0	0	29	8	0	0	0	0	0	4	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0	0	0	0	0	3	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV178	32	17	12	0	6	4	13	0	0	26	24	0	23	59	1	0	0	1	1	0	1	25	17	1	3	0	2	0	32	26	0	10	0	33	81	0	1	141	43	3	26	0	0	0	6	2	135	0	17	1	0	47	112	2	2	0	1	52	4	0	1	8	16	0	499	2	1	589
ASV1780	0	0	0	3	0	0	2	0	0	1	0	0	0	0	0	0	38	0	0	0	0	0	1	0	10	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
ASV1781	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	9	0	0	0	0	8	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1782	0	0	0	0	0	3	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	6	0	0	0	0	0	0	5	0	0	6	0	0	0	0	2	1	4	0	0	2	0	1	0	0	0	0	1	0	2	0	0	0	0	1	0	4	0	0	0
ASV1783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0
ASV1784	3	0	0	0	0	0	3	0	0	0	12	0	1	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	5	0	0	0	1	1	2	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	2
ASV1785	2	0	2	5	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	1	2	0	1	1	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	2	0	3	3	0	1	3
ASV1786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	2	0	0	0	1	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	9	0	4	1
ASV1787	0	0	0	0	0	2	0	6	0	0	1	0	0	6	4	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	4	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1
ASV1788	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	1	0	0	0	5	0	0
ASV1789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV179	6	9	8	2	10	0	71	15	1	40	5	0	1	84	0	1	6	15	0	16	189	876	19	5	3	6	8	17	1	8	0	6	37	10	14	12	10	48	76	6	0	1	1	5	12	5	0	11	0	38	0	19	19	0	1	8	1	9	70	12	5	19	12	11	24	5	7	22
ASV1790	0	0	9	0	4	0	0	0	0	0	0	0	0	7	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	3	0	6	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	2	7	6
ASV1791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	0	0	0	0	2	0	0	0	0	0	19	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0
ASV1792	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	16	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	4	0	0
ASV1794	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	7	0	0	0	0	0	0	8	0	0	0
ASV1795	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	30	1	0	0	0	0	0	0	0	0	0	0
ASV1796	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1797	0	0	1	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	4	0	0
ASV1798	1	0	0	1	0	0	0	0	0	14	0	0	0	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	20	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	4	0	0	0
ASV1799	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	2	0	0	3	0	10	0	0	0	0	0	0	0	0	0	11	0
ASV18	173	56	136	176	375	114	155	93	433	316	21	275	108	142	25	45	54	141	53	58	128	74	65	791	160	2066	1046	165	76	289	878	498	59	688	241	130	14	1137	193	256	0	21	0	336	202	209	65	22	69	57	470	215	249	268	755	1332	52	165	316	75	98	32	3	88	102	188	27	143
ASV180	7	14	130	118	0	5	95	0	1	28	6	1	8	29	1	3	2	8	21	20	12	137	11	3	9	1	0	9	2	55	4	58	10	31	0	12	178	183	30	1	0	0	1	238	0	4	0	0	7	0	5	8	6	6	89	12	14	74	45	9	0	13	7	9	10	16	0	11
ASV1800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	31	0	1	0	0
ASV1801	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1802	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	15	4	0	0	0	3	3	1	0	0	0	0	18	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1803	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1804	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ASV1805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	3	0	6	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	8	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
ASV1807	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	13	0	1	0	1	0	3	0	0	1	1	0	0	0	0	0	0	5	0	0	4	0	0	0	0	0	0	2	0
ASV1808	0	0	0	3	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	7	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	2	13	0	0	3	0	0	0
ASV1809	0	0	1	1	0	0	0	3	0	0	0	0	0	1	0	0	1	0	0	0	2	2	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	0	1	0	0	0	0	0	0	0	0	0	2	5	7	0	0	0	0	0	0	0	0	0	0	0	3
ASV181	19	6	29	12	1	33	128	16	1	0	7	0	197	61	9	1	7	6	0	1	188	9	36	1	17	0	18	0	18	50	17	6	0	40	15	6	0	20	6	0	62	0	0	0	0	26	0	1	7	0	38	78	25	18	71	279	5	2	55	0	0	33	50	19	57	37	21	1
ASV1810	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	4	0	0	0	2	6	0	0	2	0	0	0	0	0	0	2	0	0	0	0	2	0	0	21	0	0	0	0	0	0
